year,symbol,change in 12 months
2013,CINF,-14.613594048645538
2013,CL,-20.404458513567924
2013,CLX,-21.404569911421596
2013,CMA,-44.5462707719826
2013,CME,-42.16281953029819
2013,CMG,-40.67453954644466
2013,CMI,-20.91098283045338
2013,CMS,-10.542221494676962
2013,CNC,-29.08999932577468
2013,CNP,-19.13918064274108
2013,COF,-10.369737884051114
2013,COG,-6.492422558539904
2013,COL,-19.772194001702417
2013,COO,-28.906898137444685
2013,COST,-11.94044333931255
2013,CPB,-28.63014083091265
2013,CRM,-19.384871381659874
2013,CSCO,-25.8523223920042
2013,CSX,-10.002734333577235
2013,CTAS,-36.48460889082029
2013,CTL,-3.8829724303689366
2013,CTSH,8.178510890153053
2013,CTXS,6.963322904604296
2013,CVS,-28.948412088134383
2013,CVX,-7.4383678778123965
2013,CXO,-13.34753405899361
2013,D,-16.11378064198056
2013,DAL,-37.39844575029285
2013,DD,-23.57665751322177
2013,DE,-2.4763198640578414
2013,DFS,-11.172053814583585
2013,DG,-24.571665317540283
2013,DGX,-8.616509149165376
2013,DHI,21.340697807267613
2013,DHR,-17.834441904227056
2013,DIS,-31.24994076740166
2013,DISCA,-20.615829285244168
2013,DISCK,-39.560087929435454
2013,DLR,14.658295434035553
2013,DLTR,-15.575232599457271
2013,DNB,-34.685286585668706
2013,DOV,-19.7086780134936
2013,DPS,-11.720429134966093
2013,DRI,-22.74661134661976
2013,DUK,-8.351662740555224
2013,DVA,-8.72321124818764
2013,DVN,12.762976348140658
2013,EA,-43.84809118541553
2013,EBAY,5.825341609861908
2013,ECL,-29.053803931649558
2013,ED,-2.9845960340670397
2013,EFX,-19.6506530288594
2013,EIX,-5.610670682612835
2013,EL,-13.782812678682912
2013,EMN,-2.738131545588999
2013,EMR,-24.564592010889037
2013,EOG,1.577935088421241
2013,EQIX,12.93175787757786
2013,EQR,7.12623980307996
2013,EQT,-17.188365726992217
2013,ES,-7.7087785765134695
2013,ESS,5.027539233442843
2013,ETFC,-74.09333922714211
2013,ETN,-30.611101669335167
2013,ETR,-2.6951722444286648
2013,EW,6.73102322551487
2013,EXC,-13.575483048858008
2013,EXPD,-12.771639409501374
2013,EXPE,-0.5172735373847351
2013,EXR,5.919842465643501
2013,F,7.762241763249215
2013,FAST,-8.321811855149955
2013,FCX,20.22782468894176
2013,FDX,-44.883553959400736
2013,FE,12.637538469461857
2013,FFIV,27.579319484013805
2013,FIS,-42.85523715861796
2013,FISV,-34.53082111022503
2013,FL,-0.8451307519488912
2013,FLIR,-20.6783295670189
2013,FLR,-19.631048732084516
2013,FLS,-28.596542839539136
2013,FMC,-32.081313804179246
2013,FRT,10.834635962394966
2013,FSLR,-29.325823308870536
2013,FTR,1.7250553222691087
2013,GD,-36.15633358254423
2013,GGP,3.446140614591274
2013,GILD,6.874309357415077
2013,GIS,-19.803469556882618
2013,GLW,-21.260638235733015
2013,GPC,-7.20730916356093
2013,GPN,-22.578930616004463
2013,GPS,-15.782606392414772
2013,GRMN,2.247204405322975
2013,GT,-37.38375285195789
2013,GWW,-18.90462985626811
2013,HAL,-24.646389311780975
2013,HAR,-67.44231754751243
2013,HAS,-27.82820856381859
2013,HBAN,-18.26104209742561
2013,HBI,-25.266623914995506
2013,HCN,12.503051202841684
2013,HCP,28.380364462439683
2013,HD,-10.337366411868626
2013,HES,-17.007016987795335
2013,HIG,-25.904398420752923
2013,HOG,-26.655790488293057
2013,HOLX,-26.007954074714622
2013,HON,-24.478635624766426
2013,HP,-10.034401514422983
2013,HPQ,-55.198978991538475
2013,HRB,-46.62150058285355
2013,HRL,-24.377189512996654
2013,HRS,-37.43051300940586
2013,HSIC,-23.86038169110616
2013,HST,-18.602624323426074
2013,HSY,-30.724955645286137
2013,HUM,-38.13285810428999
2013,IBM,-10.731937047726483
2013,IDXX,-13.160525308597094
2013,IFF,-8.74873343878626
2013,ILMN,-67.55333590254659
2013,INTC,-18.903791077386103
2013,INTU,-37.357820301315186
2013,IP,-17.536918959958793
2013,IPG,-33.85642538051619
2013,IRM,-20.928512606637064
2013,ISRG,4.344320709310202
2013,ITW,-25.99857050354246
2013,IVZ,-9.314921572747254
2013,JBHT,-13.879636939207426
2013,JEC,-35.17951505384644
2013,JNPR,-35.47909875553395
2013,JPM,-18.479630828514438
2013,JWN,-9.693011903175087
2013,K,-9.160530505524171
2013,KEY,-34.84044742074123
2013,KIM,13.322414362722068
2013,KLAC,-20.90396825057067
2013,KMB,-17.378717384282343
2013,KMX,-2.7138144357571754
2013,KO,0.9635084853504119
2013,KR,-34.194325115930745
2013,KSS,-33.22180445708682
2013,KSU,-33.54758299986746
2013,LB,-34.00703421256235
2013,LEG,-16.05513165486259
2013,LEN,24.814349082457586
2013,LH,-18.09522714417857
2013,LKQ,-17.496301150253508
2013,LLL,-25.929953358344985
2013,LLTC,-7.941717036983682
2013,LLY,3.4521916122238734
2013,LMT,-35.727273295016936
2013,LNT,-11.781321656808267
2013,LOW,-20.54882628251783
2013,LRCX,-23.81260459179623
2013,LUK,-6.053165099083763
2013,LUV,-32.03725342052968
2013,LVLT,-49.74256486256694
2013,M,-15.243179783505727
2013,MA,-21.009326789595793
2013,MAA,5.9114478218260516
2013,MAC,5.3301605687783935
2013,MAR,-21.05910884295318
2013,MAS,16.77320658956849
2013,MAT,-13.219059892002191
2013,MCD,-12.095600699774174
2013,MCHP,-6.576379856106403
2013,MCK,-31.076862158170627
2013,MCO,-37.47612104878129
2013,MDLZ,-46.77713111420733
2013,MET,-31.768654749165435
2013,MHK,-6.053530170514582
2013,MJN,-2.2010356092483554
2013,MKC,-18.64751222044673
2013,MLM,22.39186725515735
2013,MMC,-43.229954061126406
2013,MMM,-39.40461623033099
2013,MNST,-8.90226035218653
2013,MO,-10.600041317970316
2013,MON,-14.844632701247537
2013,MOS,0.8759534936099214
2013,MRK,-13.24506875019354
2013,MRO,-14.064027553093629
2013,MSFT,-38.75383416233926
2013,MTB,-12.245547635394018
2013,MTD,-31.97397326596329
2013,MU,-67.38940721655497
2013,MUR,-16.583143713752666
2013,MYL,-36.86531407115399
2013,NBL,-14.770476268635324
2013,NDAQ,-49.69858979362203
2013,NEE,-11.209231205085942
2013,NEM,61.57556876350708
2013,NFLX,-32.497767955919905
2013,NFX,28.67603802864174
2013,NKE,-19.61942376424699
2013,NOV,-1.3810176074007532
2013,NSC,-30.569935313154527
2013,NTAP,-28.795927730487357
2013,NTRS,-33.292461859202945
2013,NUE,-17.642662347631468
2013,NVDA,-30.00263015283495
2013,NWL,-24.420479050450208
2013,O,21.75944759752461
2013,OKE,-33.62488268216027
2013,OMC,-2.443374254048013
2013,ORLY,-28.651374110669224
2013,OXY,-2.481186231099104
2013,PAYX,-37.83158156785723
2013,PBCT,-17.525910963850603
2013,PBI,-77.30347577124176
2013,PCAR,-35.82382273500407
2013,PCG,-5.600312114221978
2013,PCLN,-16.04067657075635
2013,PDCO,-31.837513072936225
2013,PEG,2.079640305271076
2013,PEP,-18.12428409646061
2013,PFE,-21.14467237856874
2013,PFG,-50.593883092621944
2013,PG,-20.30790061211548
2013,PGR,-17.617038336889863
2013,PH,-41.059365741062514
2013,PHM,22.786553811989542
2013,PKI,-25.784901884792617
2013,PM,-8.500736684786835
2013,PNC,-22.422228200896534
2013,PNR,-37.84747725812466
2013,PNW,5.510259224004708
2013,PPG,-30.80389309567689
2013,PPL,1.835954142538333
2013,PRU,-38.98311700980469
2013,PVH,-14.781038238169831
2013,PWR,5.317800869755161
2013,PX,-10.384548082808854
2013,QCOM,-16.36429630828716
2013,R,-18.408238450485296
2013,RCL,-23.239286790473514
2013,REGN,-4.71633444156586
2013,RHI,-28.348427391866434
2013,RHT,4.150779903421853
2013,RL,-13.297357246277851
2013,ROK,-22.551367071683966
2013,ROP,-26.954318230452717
2013,ROST,-17.81994584906474
2013,RRC,-14.465624352602333
2013,RSG,-15.350451060041227
2013,SBUX,-13.904158206753802
2013,SCG,-2.1616488870425896
2013,SCHW,-49.43740347755046
2013,SE,-12.660595297201889
2013,SEE,-51.28105676562396
2013,SHW,-38.94863830477118
2013,SIG,-5.550228703482872
2013,SJM,-19.505091130321155
2013,SLG,-19.19753620215001
2013,SNA,-24.379884436654432
2013,SNI,-29.12426045550703
2013,SO,4.457710757075274
2013,SPG,13.837730983199133
2013,SPGI,-32.12001522286727
2013,SPLS,-41.347357523802174
2013,SRCL,-18.91510028388792
2013,SRE,-20.40794088185092
2013,STI,-11.25579600073565
2013,STT,-44.16371325224695
2013,STX,-48.414321287842974
2013,STZ,-33.487844981167534
2013,SWK,-10.838698218427758
2013,SWKS,18.301334132419342
2013,SWN,-13.375780306160427
2013,SYK,-28.236275117284997
2013,SYMC,-39.78548993777646
2013,SYY,3.247199368796395
2013,T,2.3967523511911684
2013,TAP,-22.479760637618295
2013,TDC,0.41977825301532135
2013,TEL,-32.009205792838976
2013,TGNA,-26.708652176352594
2013,TGT,-15.413806226168038
2013,TIF,-43.173004214349575
2013,TJX,-28.91874932074596
2013,TMK,-37.90992408566085
2013,TMO,-40.10487814756332
2013,TRV,-8.65477247533374
2013,TSCO,-34.97268259110096
2013,TSN,-35.741228920358296
2013,TSO,-21.5904092096618
2013,TSS,-39.18453671905648
2013,TXN,-39.32307593724369
2013,TXT,-53.05545699889879
2013,UAA,-38.95689656957595
2013,UAL,-34.93978670486149
2013,UDR,3.166222380256126
2013,UHS,-29.600727146583303
2013,ULTA,-17.90823058200094
2013,UNH,-26.71948969834343
2013,UNM,-33.908441746632775
2013,UNP,-14.466071570066196
2013,UPS,-33.56898071070542
2013,URBN,20.247779605610745
2013,USB,-18.291445860967677
2013,UTX,-16.23989218480836
2013,V,-14.695274211828172
2013,VAR,-21.33421342149943
2013,VFC,-30.78884988319476
2013,VIAB,-43.162574171114045
2013,VLO,-22.485015760442764
2013,VMC,-11.884406690712876
2013,VNO,-8.554238652133375
2013,VRSK,-38.71028430091214
2013,VRSN,-31.738338127056068
2013,VRTX,-27.256235236279746
2013,VTR,24.96617557455804
2013,VZ,-0.8287293288927734
2013,WAT,-22.001142601982377
2013,WDC,-57.826924042654895
2013,WEC,-9.177203787248295
2013,WFC,-13.31123007219176
2013,WFM,-18.964481678619165
2013,WHR,-20.19846345332416
2013,WM,-35.47250181414654
2013,WMB,-9.544619918655329
2013,WMT,-19.77704030488906
2013,WU,-27.123314074047535
2013,WY,6.508206717152638
2013,WYN,-16.331257482403927
2013,WYNN,-32.790590907886255
2013,XEC,-37.68731789584899
2013,XEL,-6.428128994228949
2013,XL,-21.439667595981
2013,XLNX,-9.341636286806114
2013,XOM,-13.543823715968532
2013,XRAY,-24.351553480759616
2013,XRX,-29.539644303765538
2013,YHOO,-27.002600351553163
2013,YUM,-33.72676698391768
2013,ZBH,-52.657441687650504
2013,ZION,-38.10223859082408
