year,symbol,change in 12 months
2011,ISRG,-55.947622034112435
2011,ITW,10.918586494777273
2011,IVZ,15.035128106021666
2011,JBHT,-14.638158585944328
2011,JEC,9.655878318605737
2011,JNPR,32.9226811728299
2011,JPM,29.097655421571726
2011,JWN,-26.90237170919006
2011,K,-13.330798157422823
2011,KEY,27.354974690470847
2011,KIM,19.610182713515222
2011,KLAC,-23.261505813778697
2011,KMB,-17.60957773449947
2011,KMX,-1.8224992311709385
2011,KO,-3.0121068921681684
2011,KR,-17.801834650060147
2011,KSS,-7.296988142739913
2011,KSU,-30.677337452903473
2011,LB,-38.989805299387406
2011,LEG,0.4423879231899748
2011,LEN,-3.1667719891427626
2011,LH,-7.758604330097007
2011,LKQ,-17.185766891108933
2011,LLL,-3.5022511403748724
2011,LLTC,-8.523479295550548
2011,LLY,-9.636921958138494
2011,LMT,-8.310827544295343
2011,LNT,-7.666137202263458
2011,LOW,-16.727426086351862
2011,LRCX,12.304782985189155
2011,LUK,18.804659457875992
2011,LUV,51.891759389612716
2011,LVLT,2.211935803419426
2011,M,-7.5648842788839765
2011,MA,-45.88135738030648
2011,MAA,-7.310041471953059
2011,MAC,-6.26526409654465
2011,MAR,20.667837254863898
2011,MAS,5.4367456505981915
2011,MAT,-3.2682045232367316
2011,MCD,-12.737105258229105
2011,MCHP,-21.57827712334257
2011,MCK,-15.455229661204191
2011,MCO,-40.76285795243952
2011,MDLZ,-12.026424256643663
2011,MET,29.2081226703762
2011,MHK,-10.802624569811925
2011,MJN,-17.71826946377063
2011,MKC,-7.397486244382478
2011,MLM,14.44187299133054
2011,MMC,-21.254854901025396
2011,MMM,4.3205540089163605
2011,MNST,-57.72419322322299
2011,MO,-20.702748957902834
2011,MON,-11.505301179378268
2011,MOS,74.4058389271996
2011,MRK,-1.4663117734912876
2011,MRO,22.557288319505513
2011,MSFT,-8.63311637041461
2011,MTB,21.319600979083965
2011,MTD,-9.608139099902395
2011,MU,48.106641338693315
2011,MUR,16.726896663982508
2011,MYL,-5.477923226060463
2011,NBL,-1.083945404152664
2011,NDAQ,-4.1148751520731786
2011,NEE,-21.26351248361028
2011,NEM,7.1287947439782435
2011,NFLX,20.57964865647038
2011,NFX,50.798826457302034
2011,NKE,-27.149566637383177
2011,NOV,0.9890344320724092
2011,NSC,-16.668022682195733
2011,NTAP,2.7592798039610162
2011,NTRS,24.704837413754667
2011,NUE,17.707837943428387
2011,NVDA,24.142225656761
2011,NWL,13.460942140238712
2011,O,16.28911441902253
2011,OKE,-51.796884454796135
2011,OMC,-10.328430765164864
2011,ORLY,-39.18026167510245
2011,OXY,4.617230678392103
2011,PAYX,8.45122926962363
2011,PBCT,20.08827160883251
2011,PBI,39.774134774421114
2011,PCAR,45.99979532529264
2011,PCG,2.5814576544314995
2011,PCLN,1.6884814265559647
2011,PDCO,-28.79559450479198
2011,PEG,-4.697832902629731
2011,PEP,-4.131362831101291
2011,PFE,-28.71003014548046
2011,PFG,1.323744070409965
2011,PG,-11.273831862409212
2011,PGR,-9.796376785209633
2011,PH,16.033390679159325
2011,PHM,47.7912768781596
2011,PKI,19.255987542272266
2011,PM,-18.66934157758175
2011,PNC,6.049650863225857
2011,PNR,3.1804520361379973
2011,PNW,-6.3963709201266115
2011,PPG,9.923451996175608
2011,PPL,7.472528331328798
2011,PRU,2.8611069741306916
2011,PVH,-8.222867293370538
2011,PWR,-26.676293349698618
2011,PX,-22.310660538938038
2011,QCOM,-1.1870569564729692
2011,R,20.947845220566503
2011,RCL,62.314141908227704
2011,REGN,-57.13295874826449
2011,RHI,14.314577257438437
2011,RHT,5.622184606740206
2011,RL,-34.94348538437444
2011,ROK,-1.944118689387137
2011,ROP,-17.809312822362507
2011,ROST,-38.78912655828447
2011,RRC,-40.00027299702937
2011,RSG,7.408133850391715
2011,SBUX,-38.98155615619952
2011,SCG,-7.354123871007004
2011,SCHW,15.3798152943592
2011,SE,-18.88684461388735
2011,SEE,44.701095545397926
2011,SHW,-13.786784768653739
2011,SIG,-11.525763943272755
2011,SJM,-12.127830187870877
2011,SLG,7.3014935967962815
2011,SNA,2.110792451369811
2011,SNI,6.181042294337735
2011,SO,-17.397719082159828
2011,SPG,-29.623168135629463
2011,SPGI,-30.138585305905597
2011,SPLS,21.43339810488673
2011,SRCL,-4.272371208244604
2011,SRE,-11.241159334568161
2011,STI,51.11065423302801
2011,STT,9.819097703742614
2011,STX,1.1162390865812402
2011,STZ,9.65508105973535
2011,SWK,0.927247854194515
2011,SWKS,90.0850549409559
2011,SWN,7.414520894059771
2011,SYK,15.239042814878449
2011,SYMC,8.744902022401398
2011,SYY,-6.640664157750368
2011,T,9.598931317455778
2011,TAP,4.117768491459616
2011,TDC,-8.38378520818864
2011,TEL,0.1553413493556426
2011,TGNA,-6.994880821136139
2011,TGT,28.542091636457478
2011,TIF,-13.852770393293369
2011,TJX,-58.43822474216619
2011,TMK,-12.059634550175113
2011,TMO,-7.452270562785124
2011,TRV,-8.34205914417353
2011,TSCO,-29.488686347175616
2011,TSN,-11.694386343441183
2011,TSO,-15.255424704153628
2011,TSS,-16.77043795800328
2011,TXN,-15.170111900263992
2011,TXT,9.474743974785824
2011,UAA,-32.088282909107335
2011,UAL,34.983891360367096
2011,UDR,-12.146129782858242
2011,UHS,20.96854250567714
2011,ULTA,-38.436085751962835
2011,UNH,-39.919179208112126
2011,UNM,2.173547607544475
2011,UNP,-9.810819075464078
2011,UPS,4.168110762382324
2011,URBN,-16.077065907890407
2011,USB,-1.2110403065284732
2011,UTX,3.14040344753831
2011,V,-50.02044215715417
2011,VAR,-8.937032460740166
2011,VFC,-25.613183777381426
2011,VIAB,-20.338587188551347
2011,VLO,35.926743329875
2011,VMC,-4.071946964576359
2011,VNO,7.372790066413701
2011,VRSK,-31.013660693021478
2011,VRSN,-26.83292313152913
2011,VRTX,-0.6608631135587513
2011,VTR,-0.8768829567612798
2011,VZ,-7.045746327871701
2011,WAT,-12.277864726694313
2011,WDC,1.6505982499876164
2011,WEC,-14.352551583496098
2011,WFC,8.23297272183138
2011,WFM,-30.333976327948072
2011,WHR,37.117632464199836
2011,WM,17.41103123755428
2011,WMB,-6.87399233407241
2011,WMT,-19.919584619459176
2011,WU,-4.482345154692638
2011,WY,10.83006861533631
2011,WYN,-24.659413856103146
2011,WYNN,25.3241938191022
2011,XEC,19.157738771313454
2011,XEL,-6.900318608061333
2011,XL,19.480292915478927
2011,XLNX,-26.066708280266564
2011,XOM,-30.095064762587093
2011,XRAY,-1.792550437609946
2011,XRX,26.96607673518832
2011,YHOO,18.87275418225883
2011,YUM,-3.948778044744623
2011,ZBH,-2.5109147570399073
2011,ZION,52.12446252211339
2012,AAL,-66.2984146827854
2012,AAP,-35.930591577451395
2012,AAPL,20.406597231180374
2012,ABC,-27.93907746186326
2012,ABT,-27.913575954462168
2012,ADBE,-50.511321180125776
2012,ADI,-29.68751054887497
2012,ADM,-8.31942430004331
2012,ADS,-54.3240593899254
2012,ADSK,-63.04035822902111
2012,AEE,2.707325275586215
2012,AEP,2.4896030437244145
2012,AFL,-9.015524256360923
2012,AIG,-25.899903475514257
2012,AIV,-9.412780912922177
2012,AIZ,3.6052039706526267
2012,AJG,-14.396674577977107
2012,AKAM,13.805303834195733
2012,ALB,-22.269235099247616
2012,ALK,-13.061088247060843
2012,ALL,-27.972138371029256
2012,ALXN,-5.895262729254128
2012,AMAT,-12.822346390791756
2012,AME,-36.35545101415254
2012,AMG,-32.96822777898961
2012,AMGN,-41.8856864675488
2012,AMP,-37.88904983732608
2012,AMT,-25.783941773910342
2012,AMZN,-39.79698971775598
2012,AN,6.205859118497281
2012,ANTM,-16.917647463268736
2012,AON,-32.10896965882452
2012,APA,17.915428321007518
2012,APC,15.768831489188264
2012,APD,-5.616290092912211
2012,APH,-18.83719471724074
2012,ARNC,8.375677551625614
2012,ATVI,15.622226031952632
2012,AVB,-15.868229208794553
2012,AVGO,7.485456748408995
2012,AVY,-24.47600242700864
2012,AWK,-7.972238291609941
2012,AXP,-24.126854973247365
2012,AYI,-29.91324265192763
2012,AZO,-25.9978481474843
2012,BA,-2.912169424079986
2012,BAC,-39.28532801440473
2012,BAX,-24.580985646171303
2012,BBBY,0.5285152305757141
2012,BBT,-20.217308871031438
2012,BBY,50.864883881697175
2012,BCR,-31.794317553410547
2012,BDX,-15.18654868802856
2012,BHI,16.621521688147965
2012,BIIB,-27.635352395351052
2012,BK,-27.296574002504293
2012,BLL,-23.67655748875448
2012,BMY,-3.038554532358605
2012,BSX,4.396130670523419
2012,BWA,-28.20081960536497
2012,BXP,-10.438713316308723
2012,C,-42.60090118855487
2012,CAG,6.4378602407601075
2012,CAH,-8.115523498386693
2012,CAT,10.823197413409137
2012,CB,-22.900704500953417
2012,CBG,-37.49249037011537
2012,CCI,-33.1308235461467
2012,CCL,-4.80711747351202
2012,CELG,-14.470488219275522
2012,CERN,-1.04511023690091
2012,CF,-17.803256127316054
2012,CHD,-4.609985875389103
2012,CHK,42.84381438463115
2012,CHRW,4.798811933850091
2012,CI,-43.92743836650934
2012,CINF,-33.6967988912835
2012,CL,-19.293099908813545
2012,CLX,-12.832101064042371
2012,CMA,-21.71850877097912
2012,CME,-11.34375672384407
2012,CMG,-15.921099059696925
2012,CMI,-12.103559990271718
2012,CMS,1.6455392533476256
2012,CNC,-55.59251514381034
2012,CNP,3.3093913954443126
2012,COF,-35.02459891795643
2012,COG,-19.764383494535927
2012,COL,-18.579178743801233
2012,COO,-14.054539099724643
2012,COST,-14.644470558061224
2012,CPB,-1.2145851733087953
2012,CRM,-51.19970708452774
2012,CSCO,-1.1990940251958029
2012,CSX,-3.880945796621423
2012,CTAS,-12.92146152419646
2012,CTL,3.638651106379357
2012,CTSH,-22.336371653018933
2012,CTXS,9.134445065128357
2012,CVS,-8.386542758901335
2012,CVX,-8.400553303171261
2012,CXO,17.285199729446294
2012,D,4.9683631418331204
2012,DAL,-17.02608175371158
2012,DD,-3.5157862510951103
2012,DE,-19.87837075311417
2012,DFS,-33.08508323917334
2012,DG,1.6428310141046576
2012,DGX,-10.824849896997407
2012,DHI,-25.091188554462985
2012,DHR,-34.07569545317832
2012,DIS,-28.562433284814183
2012,DISCA,-38.47653450846851
2012,DISCK,-55.40596783240035
2012,DLR,1.3054804947601384
2012,DLTR,0.28246830660084177
2012,DNB,-10.447260668908585
2012,DOV,-10.220149903651699
2012,DPS,-19.992876677845533
2012,DRI,-6.751493555849595
2012,DUK,2.3128860876509916
2012,DVA,-23.343702473651767
2012,DVN,16.88877439897575
2012,EA,27.876109291900143
2012,EBAY,-23.232127479191902
2012,ECL,-32.99232758017212
2012,ED,5.6179935424577225
2012,EFX,-29.152229822140985
2012,EIX,-17.177546343098406
2012,EL,-22.84465336345393
2012,EMN,-33.15077010490927
2012,EMR,0.9790039980123437
2012,EOG,-10.268225239783535
2012,EQIX,-48.26085319860354
2012,EQR,-3.646895025766671
2012,EQT,-13.445754046148721
2012,ES,-8.847968027215654
2012,ESS,5.221394364644363
2012,ETFC,-14.678035352625843
2012,ETN,-16.635178484994178
2012,ETR,9.402536042224861
2012,EW,-54.48766712851484
2012,EXC,38.112910086752564
2012,EXPD,-4.159252740115936
2012,EXPE,-51.43115613831294
2012,EXR,-26.815984900117368
2012,F,-6.1475155259020084
2012,FAST,-5.885114955268316
2012,FCX,4.586291858492274
2012,FDX,-16.951693749708397
2012,FE,5.358865644448564
2012,FFIV,2.50353633900436
2012,FIS,-33.60073465174685
2012,FISV,-35.44093524402231
2012,FL,-0.44735766050981773
2012,FLIR,5.54370977712458
2012,FLR,-7.899519852203149
2012,FLS,-49.14249461768878
2012,FMC,-35.115396900942535
2012,FRT,-21.070631098464858
2012,FSLR,61.229217567009435
2012,FTR,19.333318277072458
2012,GD,-15.067067540640867
2012,GGP,-46.32748044381863
2012,GILD,-32.05773436275233
2012,GIS,-2.8245692339371335
2012,GLW,21.604575719842906
2012,GPC,-4.856618154463272
2012,GPN,-7.455963693401609
2012,GPS,-29.88411381893418
2012,GRMN,21.730663636926412
2012,GT,9.27240457151715
2012,GWW,-33.25834582458252
2012,HAL,7.294985442675239
2012,HAR,-11.955791240634165
2012,HAS,25.36602007544984
2012,HBAN,-1.4621186314663244
2012,HBI,-63.1432829839831
2012,HCN,-13.732759688218422
2012,HCP,-15.578571733074574
2012,HD,-40.21411307244815
2012,HES,17.399081423770557
2012,HIG,-24.850024238907128
2012,HOG,-19.40356241281784
2012,HOLX,-14.317610759400756
2012,HON,-15.395356810058633
2012,HP,3.8676986966947995
2012,HPQ,14.104264333572393
2012,HRB,-25.458470573331194
2012,HRL,-5.74815459672382
2012,HRS,-44.75040969818756
2012,HSIC,-26.643634775964625
2012,HST,-8.038127349109562
2012,HSY,-10.68955329277487
2012,HUM,-5.040388819919723
2012,IBM,-8.156653427949834
2012,IDXX,-34.30659718385187
2012,IFF,-16.424443075991167
2012,ILMN,-33.15741740165113
2012,INTC,1.4231955751069558
2012,INTU,-24.466577469807586
2012,IP,-20.1089821583536
2012,IPG,-33.67556842790996
2012,IRM,-8.089889161559826
2012,ISRG,-20.051996666361372
2012,ITW,-24.29815043525149
2012,IVZ,-22.09328391054606
2012,JBHT,-37.398659831955335
2012,JEC,-21.50430468860313
2012,JNPR,-22.68548525090972
2012,JPM,-32.40192161882581
2012,JWN,-18.10980722101301
2012,K,-4.977672351105306
2012,KEY,12.587301190208116
2012,KIM,-13.50646206637557
2012,KLAC,-9.182480799923527
2012,KMB,-19.43138548947153
2012,KMX,-18.347507860713044
2012,KO,3.7671185604359065
2012,KR,-4.013363187777355
2012,KSS,-15.012099851652398
2012,KSU,-29.340214506746484
2012,LB,-22.745319059226915
2012,LEG,-14.128080179174377
2012,LEN,-47.99438243793419
2012,LH,-11.563062983881427
2012,LKQ,-31.586016199833033
2012,LLL,-32.850103572729864
2012,LLTC,-7.625875222088824
2012,LLY,-18.77445271923977
2012,LMT,-19.669001656123775
2012,LNT,-1.1659457606423693
2012,LOW,-48.67582243566135
2012,LRCX,-14.484713202070015
2012,LUK,9.881868673094326
2012,LUV,-3.3217189731800003
2012,LVLT,-35.47197512704245
2012,M,-21.953427719758714
2012,MA,-19.29768364123247
2012,MAA,8.822095016873055
2012,MAC,-12.394416712285322
2012,MAR,-30.175952930081998
2012,MAS,-59.87793441175936
2012,MAT,-15.581109763321198
2012,MCD,18.62883808886159
2012,MCHP,15.680910707519358
2012,MCK,-19.027651370762147
2012,MCO,-63.6736867390914
2012,MDLZ,-1.8098633810375533
2012,MET,-4.431941233797687
2012,MHK,-25.163833575551404
2012,MJN,10.110233869788178
2012,MKC,-24.468998836008737
2012,MLM,-25.237947050435938
2012,MMC,-16.013344004593506
2012,MMM,-20.75261942240402
2012,MNST,-14.159910493843185
2012,MO,-4.781861409388493
2012,MON,-27.38611854780717
2012,MOS,-4.379816395291575
2012,MRK,-13.061200348900948
2012,MRO,-6.545483219331659
2012,MSFT,4.721317206147332
2012,MTB,-26.941003809485924
2012,MTD,-56.73560173644909
2012,MU,35.64354457281958
2012,MUR,-5.601029420093974
2012,MYL,-12.39240350617751
2012,NBL,-13.677476453533275
2012,NDAQ,-7.225913802773091
2012,NEE,-14.000824928616229
2012,NEM,30.273543655325213
2012,NFLX,-77.28247588078958
2012,NFX,15.00497051799238
2012,NKE,-21.113919227412158
2012,NOV,1.5865895563643138
2012,NSC,-2.536253876693606
2012,NTAP,2.3151227330601114
2012,NTRS,-23.801759790748765
2012,NUE,-15.878927789183917
2012,NVDA,30.618743161174766
2012,NWL,-28.27277382091871
2012,O,2.8608327140528615
2012,OKE,-1.9720088433809932
2012,OMC,-23.65845003154695
2012,ORLY,-34.88195240915471
2012,OXY,32.54115329937364
2012,PAYX,-0.18683896805635447
2012,PBCT,18.199952367545883
2012,PBI,64.56580541842793
2012,PCAR,-3.125673439642484
2012,PCG,3.2817716565658643
2012,PCLN,-14.35266494365818
2012,PDCO,-27.728351877111905
2012,PEG,6.79955374035225
2012,PEP,-17.225246490591203
2012,PFE,-33.62261535765684
2012,PFG,-43.385741326438705
2012,PG,-16.49920389330944
2012,PGR,-28.997385560003725
2012,PH,-43.93771685266736
2012,PHM,-73.02005259480285
2012,PKI,-33.05854061678463
2012,PM,-12.609568748982309
2012,PNC,-14.299602135299656
2012,PNR,-25.904986156464805
2012,PNW,-1.0878156507696148
2012,PPG,-32.270949776791504
2012,PPL,15.37160596100894
2012,PRU,-20.77339740895123
2012,PVH,-8.88645699384134
2012,PWR,-2.779675436423682
2012,PX,-9.118764865356638
2012,QCOM,2.8109206759908787
2012,R,0.4143337276863712
2012,RCL,-31.849736002951627
2012,REGN,-75.0717015021048
2012,RHI,-7.080437498652133
2012,RHT,-29.772340870600882
2012,RL,-3.132403046933801
2012,ROK,-26.415877652237448
2012,ROP,-27.746023179889644
2012,ROST,-4.05552181759756
2012,RRC,0.6082431040488712
2012,RSG,-18.815140851629554
2012,SBUX,-6.375358808787659
2012,SCG,1.8027346003336746
2012,SCHW,-34.50866365484317
2012,SE,1.4294053861027316
2012,SEE,-4.856685322687227
2012,SHW,-54.054986256008995
2012,SIG,-45.543287778478906
2012,SJM,-9.909813679481989
2012,SLG,-13.230514564201874
2012,SNA,-41.995284330068074
2012,SNI,-30.596259944423302
2012,SO,3.7983511686598748
2012,SPG,-17.38587348225453
2012,SPGI,-26.78284375355517
2012,SPLS,9.388043226919512
2012,SRCL,-22.307310207815036
2012,SRE,-22.90857752280427
2012,STI,-46.09254674096064
2012,STT,-23.94482141187873
2012,STX,-66.0160093402392
2012,STZ,-45.314407523336435
2012,SWK,-24.73357541387265
2012,SWKS,5.380635909462743
2012,SWN,-5.575040473083842
2012,SYK,-17.606259513570382
2012,SYMC,-23.282288474948956
2012,SYY,-6.527224252853646
2012,T,-18.501479585691033
2012,TAP,4.248778328597476
2012,TDC,-28.576090861835976
2012,TEL,-41.204042311754314
2012,TGNA,-11.823675740591888
2012,TGT,-15.160676667432174
2012,TIF,-15.393601533765626
2012,TJX,-15.324269858204797
2012,TMK,-23.72861348830787
2012,TMO,-27.74517376204114
2012,TRV,-13.339880445002368
2012,TSCO,-2.4774853485974817
2012,TSN,8.150904842620823
2012,TSO,-49.40320164167543
2012,TSS,-14.370937213472333
2012,TXN,-23.258566504246897
2012,TXT,-21.248883008693962
2012,UAA,-38.95309576601885
2012,UAL,-32.788551385320744
2012,UDR,-6.003654671830913
2012,UHS,-18.951601463743124
2012,ULTA,-24.761522169934402
2012,UNH,-22.864258326347194
2012,UNM,-10.562420740402624
2012,UNP,-23.771513836717997
2012,UPS,-5.377631651607217
2012,URBN,-8.391650792740263
2012,USB,-20.469112556334174
2012,UTX,-6.306779908702388
2012,V,-35.11496508916371
2012,VAR,-2.648382172761611
2012,VFC,-9.247276427728842
2012,VIAB,-25.593379632461318
2012,VLO,-35.39771084684567
2012,VMC,-37.59105878163451
2012,VNO,-5.853411390225259
2012,VRSK,-30.963464643883846
2012,VRSN,-45.9687697408761
2012,VRTX,-45.41906239659662
2012,VTR,-20.244553077713746
2012,VZ,-9.903939218452518
2012,WAT,-30.352462345460044
2012,WDC,-40.30752870944473
2012,WEC,2.238355421775423
2012,WFC,-22.026221858696307
2012,WFM,-19.591863878130614
2012,WHR,-68.7778369112097
2012,WM,-12.104689892993749
2012,WMB,-13.980712012238588
2012,WMT,-23.424064685386373
2012,WU,12.920383676867996
2012,WY,-40.90328219529859
2012,WYN,-20.75564205659825
2012,WYNN,18.370868771369256
2012,XEC,10.81167573066182
2012,XEL,0.7424197015403786
2012,XL,-29.379227153130508
2012,XLNX,-15.109043916272059
2012,XOM,-17.144417305508327
2012,XRAY,-25.442361585387246
2012,XRX,5.016969453039637
2012,YHOO,-1.2238375166961264
2012,YUM,-13.916764825728022
2012,ZBH,-30.417210308256422
2012,ZION,-34.33617055931582
2013,AAL,7.170114494418637
2013,AAP,-1.9660702370691654
2013,AAPL,23.788938496837407
2013,ABC,-27.158683445902067
2013,ABT,-8.645550419892354
2013,ADBE,-24.89887582365456
2013,ADI,-17.163830258171373
2013,ADM,-50.94766642736441
2013,ADS,-44.745978578537375
2013,ADSK,-36.866081400866136
2013,AEE,-18.24864464105773
2013,AEP,-10.276019480235895
2013,AFL,-20.49399419786281
2013,AIG,-10.868433056103243
2013,AIV,-0.5783908953559767
2013,AIZ,-46.9292798925207
2013,AJG,-15.49411684209578
2013,AKAM,-28.711865313082768
2013,ALB,-13.434922732048918
2013,ALK,-25.24096863040755
2013,ALL,-17.142902702227524
2013,ALXN,-21.731495279101434
2013,AMAT,-37.946325942846535
2013,AME,-22.804812417702326
2013,AMG,-32.2330923458753
2013,AMGN,-14.992128055820828
2013,AMP,-50.715603626882995
2013,AMT,-0.31310521739754216
2013,AMZN,-14.67010961785077
2013,AN,-12.073659493801689
2013,ANTM,-42.474835855602436
2013,AON,-42.517242648945135
2013,APA,-1.2059609157867976
2013,APC,-2.106804643556377
2013,APD,-18.801030744945443
2013,APH,-37.65423271591966
2013,ARNC,-8.687250267898134
2013,ATVI,-31.022067332132163
2013,AVB,6.819738129010744
2013,AVGO,-5.634352143060899
2013,AVY,-12.734696300989027
2013,AWK,-4.759624700818711
2013,AXP,-37.506604872474064
2013,AYI,-33.58850812749019
2013,AZO,-28.612939912085682
2013,BA,-47.564098968745114
2013,BAC,-0.6007344609398879
2013,BAX,4.718185122940871
2013,BBBY,-24.170764893860085
